"","CLASS_ID","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"1",0,"F1_0",0.262397248814755,"F4_1",1,285514.516437443,4426136.04217801,TRUE
"2",0,"F1_1",0.195696490332182,"F4_3",1,285513.8772285,4426135.35400493,TRUE
"3",0,"F1_2",0.0283899236131439,"F4_10",1,285514.453238537,4426134.69753563,TRUE
"4",0,"F1_3",0.190336523270407,"F4_12",1,285513.146571348,4426133.88865751,TRUE
"5",0,"F1_4",0.0306317658149192,"F4_5",1,285506.313635546,4426136.56629497,TRUE
"6",0,"F1_5",0.22939219691136,"F4_2",1,285510.098481332,4426136.05389125,TRUE
"7",0,"F1_6",0.127119052489828,"F4_7",1,285504.853291921,4426135.68124398,TRUE
"8",0,"F1_7",0.186584354921614,"F4_6",1,285506.627574609,4426135.58398387,TRUE
"9",0,"F1_8",0.237746898220262,"F4_8",1,285503.734295326,4426135.23950819,TRUE
"10",0,"F1_9",0.0120880752754923,"F4_9",1,285505.52174401,4426134.70333135,TRUE
"11",0,"F1_10",0.411121471425979,"F4_11",1,285510.632084196,4426133.68797117,TRUE
"12",0,"F1_11",0.0514757284003502,"F4_14",1,285513.687319354,4426128.87656867,TRUE
"13",0,"F1_12",0.0797190999045833,"F4_13",1,285515.320968862,4426128.96515084,TRUE
"14",0,"F1_13",0.124676076822301,"F4_17",1,285516.209612763,4426127.73765336,TRUE
"15",0,"F1_14",0.192532054157537,"F4_20",1,285516.119466191,4426126.68778295,TRUE
"16",0,"F1_15",0.0682579045867884,"F4_19",1,285515.002842866,4426126.6415042,TRUE
"17",0,"F1_16",0.235178873442812,"F4_23",1,285517.231069138,4426125.76149584,TRUE
"18",0,"F1_17",0.172670456353162,"F4_28",1,285516.142978117,4426125.60383348,TRUE
"19",0,"F1_18",0.155618936779521,"F4_30",1,285515.454040963,4426125.45581873,TRUE
"20",0,"F1_19",0.111613305368276,"F4_26",1,285517.942776166,4426124.95097561,TRUE
"21",0,"F1_20",0.0404240852857163,"F4_33",1,285516.29088406,4426124.83198787,TRUE
"22",0,"F1_21",0.17866157712289,"F4_35",1,285514.828563177,4426124.27480976,TRUE
"23",0,"F1_22",0.193857758466023,"F4_27",1,285518.155013968,4426124.11860827,TRUE
"24",0,"F1_23",0.291929752560324,"F4_36",1,285517.416378893,4426124.01476945,TRUE
"25",0,"F1_24",0.192767097297569,"F4_38",1,285517.998928546,4426123.34713864,TRUE
"26",0,"F1_25",0.0570389860221919,"F4_39",1,285514.136414891,4426123.25178966,TRUE
"27",0,"F1_26",0.311783998302128,"F4_40",1,285514.993827983,4426123.1049075,TRUE
